Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10
0.008584023027628807,0.0013578454352802822,-0.00069123138060013,0.0020464275364066964,0.006071884314646385,0.00703025321142367,0.010418410640381862,0.016093191316599344,0.004923137420081152,0.000636004913849939
0.0032648751345000773,-0.00020857084594278372,0.006275053214258829,-0.004799139063080062,0.011934813734317946,0.004599471495664209,-0.007015412729329123,-0.0026297551057487046,0.0049751851844540215,0.005654999315060347
-0.0021520235996162246,0.005619775809715345,-0.004827896579918673,0.0017157375077421163,0.009393608897179431,0.0013144356309596169,-0.003925672216781175,0.004424548826532197,0.001558901224361159,0.005893112557710343
-0.0021328326081578542,-0.001706260653048719,-0.008116402061055348,0.0015649239593641916,0.0011665722386656088,-0.002693981674795211,0.00333351137865699,0.007521700706328762,0.0017812941833156876,0.0033954828108485225
0.0027483034630225796,-0.0037440739687992475,0.014310518036978335,-0.0006307436502027095,0.005181373195413244,0.004958786175283093,0.0007483857453000137,0.0044635860146997886,0.0030988219722076315,-0.004455268743401628
-0.005433878422857313,-0.005492010942373581,-0.007915071268963928,-0.00671712611263268,0.0024923492580491064,0.0034719785107500366,0.0011594549039774303,0.002431162505933058,-0.005519935959718985,-0.006252821021541148
8.057517158080243e-05,0.005265539885163656,0.00654997921584901,0.00195760439234425,0.010255877681399735,0.00554972457407542,-0.0005118665226306422,0.00036101661903727573,0.007433528050307784,0.007494814686051814
0.006144930126197682,0.010468606266795008,0.015064044161703604,0.004128866085081143,-0.00014028906236209103,-0.001661932748521375,0.002002668227355859,0.007656940648962447,0.012693227179439838,0.005281321371037582
0.0038340623616500177,-0.0020382648177657173,0.0026450249602190984,0.0033947093277407153,-0.010089320804194843,-0.0023245462943256323,0.003658233450604246,0.0005414747449697333,-0.00600408876837167,-0.010947899248824377
-0.001091230698210023,5.457963703673211e-05,-0.00420534343514209,0.001120485635439916,0.003589716335372218,0.0038108395057410384,-0.010249311955402131,-0.005292990835008593,-0.00035858903911729293,0.003241602012134058
0.0020474968764705274,0.0018793284497911167,-0.0018884059573457002,-0.0009595397608244027,-0.0032379707186901497,0.003852874468049161,-0.0044124626422118954,0.0044322684848054315,0.0015649975218966065,-3.592809341278571e-06
-0.0030410241646732406,-0.005826357347988729,-0.0034375132458690657,-0.0007224711455591774,-0.011463369411619084,-0.00044722971284530497,0.004854030261707253,0.0028173241529032595,-0.0016944697932936691,6.0335453519486536e-05
-0.0025979421986311625,0.0004098271580342817,0.008688898326104047,0.004319790262603271,0.003580106648532012,-0.00166112815821467,0.003953792466271935,-0.007605295619594653,-0.0005735905628238013,0.002401199462352528
0.0012768152576250848,0.0014029187981723851,-0.00025612175978832584,-0.0009134158208664122,0.002190565813582167,-0.005066423902175428,-0.005643585026487246,-0.0011185503107307658,-0.0005406634557847652,-0.00944228001635411
0.002323128629915009,0.0034756904439181254,0.00043138556914905536,0.009455063377384781,-0.0029677004361467955,-0.0006712577790737867,-0.0011499893601357814,0.0005405188491825458,-0.0003510932070539751,-0.005622993068203049
0.0022376529454355308,0.0028481140922780807,0.013080244860950514,0.011634964985807064,0.011543796058642948,0.001854067956253534,0.001729505353275229,0.004683025289562678,0.013437537891558314,0.004224987910199441
-0.007088918034496248,-0.0033101886455553743,0.002094543035795516,0.002994257264474929,-0.0020270017277440808,0.001589894793370757,-0.012345460392060524,-0.0010426613519056895,0.0022914497441438157,-0.005411380848536297
-0.002895410009792094,-0.007140141484953506,0.009636171965639222,-0.0028856798782021078,0.0023498403809939406,0.003740032345400227,0.009113579381372052,0.0006077958440551963,-0.0008332761503656028,0.0018348342133576083
0.0028930997565841865,-0.002594442227490861,-0.008288210158247555,-0.007868751345825268,-0.007917443096351284,0.0014536281856875751,-0.004019766438095141,-0.004978362766052845,-0.005558776194225578,-0.0020261668122562595
-0.00026514902641747417,-0.0006356847559085722,0.008686138521275612,0.00801341743526252,-0.006991985178188656,0.002600625238688683,-0.0029307518991148348,0.0001884485123510345,0.0028427096417093464,9.42641536772099e-05
0.001137777380745214,0.0028653491614365014,0.0021025968762499337,-0.0031321557643790143,-0.002892712144220369,-0.00519611463293788,-0.0038132999222403887,0.008878698415059002,-0.0025865027444205353,-0.004487295421250396
0.004412169342673261,0.0017866215905399689,0.003337939140646614,0.008054446657869703,0.005688731826816767,0.001132531073835088,0.0013085297607957826,0.001428287672520959,0.007684918292183026,0.002164507603306961
-0.004460730417580394,0.0017963416127985503,-0.0033741467801451878,0.012363206675707663,-0.001550935433507775,0.003146169481449895,0.005053557986356453,0.002772955864665414,0.0033751045802597702,0.0054107159593378504
0.007622658896718369,0.003782119419675236,0.009264596045714375,-0.005545489836342632,0.0024023624803033478,0.0017985154822212344,0.003019861475706716,0.007378030546770996,0.0004939049539598044,-0.00029009304928258637
0.002188836574867282,-0.007346167971201384,-0.0012526638154761102,-0.0009655751318010282,-0.0044285474603809995,0.004634591068962925,-0.004597944858440482,-5.707588539624515e-05,0.0016945422217199116,0.006059389094619483
0.0018816503931340382,0.00531571474067908,0.006717735430664881,0.0014460463042726432,-0.003197719922075904,-0.0032473935675935857,0.003120487268083541,0.0004529421528941469,0.006776395308358636,0.005749087705992246
0.0010385305007592218,-0.0036487884448637964,0.0055570502125412286,-0.00434951035505385,-0.001636299742668369,-0.0016383717068177664,0.0018438375659590685,0.007711875985837965,0.002955133392041102,0.0005643343924335271
-0.006252027704785793,0.0025441722046136437,-0.0035976569591040643,0.0007514623692366309,-0.001435654127151688,0.0038149671128632763,-0.0004549100691290206,1.6468553255689768e-05,0.002261927696281443,0.009006049533114933
0.003499655594548869,-0.0006943306657476055,-0.0004626408752766918,-0.0026740064963987733,-0.004721106271729879,-0.0026230291385370905,-0.00376539612930979,0.002440571275360596,-0.004564625412992372,0.005670555754029908
0.0012162042124101307,-0.0013966910475222416,-0.003464766095859924,-0.004099547685256994,-0.0014402257515403539,0.0016610644889743945,-0.005803056127947566,-0.009398769191425767,-0.0006522982177556807,-0.0009819432646286208
-0.0066342537600309935,-0.004307255943509528,-0.006683897308950688,-0.004660834587873121,-0.0034992073396824283,-0.003052077301061461,-0.0046158111393278965,-0.0051946763404176356,-0.0032198300477043317,-0.0008274394834251608
0.00012143890652123994,0.005876134539799742,0.004433165221567179,-0.006827216908276856,0.0036729241523831314,0.0039591628685143945,-0.00038045705133500803,-0.0049767247474690164,0.001762615899607544,0.001462329759524771
-0.006735316435943298,-0.0074601184856522085,-0.0027666542499603683,-0.001789326090001469,-0.0032523807812239697,-0.0018998424411674213,-0.006367168254572145,-0.0036937247195264916,0.00021042732286307204,-0.0032416112640006323
-0.0075076653434051985,-0.0021907558607467963,-0.004624509789225627,0.0018047750699718215,0.0019465439030032792,-0.006389830850344175,0.0033232601742606382,-0.004857910173998812,0.006406321910915917,-0.00038235910406154706
-0.008565663671446143,-0.006913438110514984,-0.002148545985473314,-0.002383326569000778,-0.002508895289340727,0.004082466404271208,-0.006114058510596133,-0.0030318412821351785,0.002397919719385883,-0.002195129530098866
-0.005638896460843912,0.003546797664503629,-0.0022458934093677633,0.00782768274270247,-0.001123185906383056,0.015416585810861085,0.008224203547745022,-0.0014057345604568173,0.0027305369382666415,0.00483439322674038
0.004599909169134268,0.002430410482332307,0.00705057839692743,1.4065680489317302e-05,-0.00038011365290645157,-0.000580000685188716,0.004929387735976875,0.0028443814343549123,0.0026944262409876935,0.004311545432012922
-0.010680700769235057,0.0006059220681681142,2.1644314866152166e-06,0.006939336768089371,-0.0070271716753883195,0.007525311200422447,-2.8903930102941434e-05,0.0017845986827094936,0.006260459723319002,0.0020324351969904573
0.0011140223843840078,0.0002109595957063187,-0.0030955628852770947,-0.0005413630237848931,-0.0035411850541307807,-0.0005365501475060248,-0.010376535571588921,0.0015315242843842967,-0.0008623610697714942,-0.0017287656128381092
0.003910336601408012,-0.003742576843371594,0.01251254289904494,0.0010401770607723834,0.0022135861362092587,-0.001993205617756926,0.003007455832105767,0.008817853391547588,0.007861149497856124,0.006183560671285204
0.0026976907285434087,-0.0015041299168698805,-0.007111837394183101,-0.0015868941204598124,-0.0015912097590578414,0.00510115725041166,0.0014831085849285974,0.006982361248436506,0.0047630650749745625,-0.001542810563245559
-0.008418042628086556,0.005863099360788531,0.006561762213066444,-0.006674127716753133,0.005789459724552778,0.001940361593146451,0.0010271189813604207,0.007572877684174252,0.005765826596771876,0.003147457769810976
0.0049890095322375925,0.004567285791070997,0.0012085144622336404,0.00032909528398470956,-0.002153313055914818,0.00048486727611620926,0.0008041812967899575,-0.0004447590692154909,0.0031554679053229758,0.0013307136614015417
0.004587228424577214,-0.005344661893767312,0.002405431453236732,0.0011685254304939251,0.0004895938482221958,0.0014887833360423077,-0.00441575264647103,0.004309522345568475,0.005581519108091641,0.004522592126840569
0.006491226109601502,0.0018206073681293984,0.004576212333923694,0.0006351595526587356,0.004257770578871481,-0.005158520794548254,-0.0014951641093811487,0.009990788723923026,-0.007743109324858364,0.002212923421361844
0.0029178921520671753,-0.002557569549750511,-0.005572369441185586,-0.001355696357741924,-0.00417740615628255,-0.0021358681335200127,-0.00517935403287308,0.0031205932577071274,0.00411177787522072,-0.002338790135669404
-0.008130294460988178,-0.0033410091272978656,-0.0023666235975320746,0.001146764192603254,-0.00520044768370866,-0.004287608303380526,0.0017597609782189724,0.00398977267375327,-0.0037863057295952954,-0.0054760423204043085
0.02011332362312819,0.005991996718075034,0.004608975070823937,0.0060449666196376985,0.0039000404979470486,0.008576887194145103,0.004927936403562737,0.004902105082922257,0.0048452210940907155,-0.0018142849660829291
0.015162612203410343,-0.0014916323049328373,-0.0006170871821545357,0.0012605744298810713,6.160887892628382e-05,0.003906862118617571,0.006910833250236785,0.008755318138357174,0.008818001359689139,0.002397494134235374
0.00034929847794432165,0.0016994974944113817,-0.007574105633550009,0.002391073203959707,-0.005742760067886639,0.009652372084664839,-0.0014270149056557846,-0.0004956470014959565,-0.003183493195558641,-0.002255442017309339
0.01388613677296188,0.003664713074351871,-0.007036885864475796,0.006207109191966937,0.005508571189774147,-0.0008300356239119882,0.001733654594562212,0.00047106615928871776,0.009805684960130194,-0.0028458348082876475
-0.00138819462458951,-0.0036524637313812623,-0.009897719314138544,0.007799099026107254,-0.007093792581561238,-0.000606584538714169,-0.008816611237878661,-0.0033136277226708797,0.00012164103128063166,-0.004762356293201166
0.0013184056930432794,-0.002985769287105089,0.0020868548111071905,0.0044537955851271125,-0.0054018750271436836,-0.002234424887042226,-0.001550061263996461,0.00023791712273393289,-0.003031376271466,-0.0013069375926812268
0.0009687112391920084,0.0022876611000467294,0.00995613902701326,0.0038915162206569695,0.005225158092771594,0.005920849182548947,0.0021138821807592466,0.0042986326520401165,-0.0019713141871607926,0.007845105098902088
-0.012658562974806243,0.002809497185850276,0.011956971978674173,-0.004138004465692382,0.00601835680652661,0.001505168617701803,0.002990402224580068,0.008755955825956606,0.00643041239074221,-0.003872226968330999
-0.009641334632839125,0.001784725494675133,-0.0018619014908873121,0.0069365935193934775,0.004242162584533907,-0.004738600514518188,0.007184100860208775,-0.0033013928142677103,-0.008300688809729987,-0.005907222700642289
-0.017106876717795257,0.005242908684412481,0.005613300351709507,-0.005780168428193678,-0.0026181160668826945,-0.0014041348658876,-0.006349510140110223,-0.009227732590123546,-0.0031619619813035658,-0.0031981725332090533
-0.003679298348997216,0.00026185569937872135,0.006384751223544052,-0.002433530875247034,-0.00011932635597065492,0.0027430169904512297,0.002428152009700831,-0.0027904404239801725,-1.0111517838486214e-06,0.002366873111108494
-0.0061052337647233825,0.006578493289040483,0.010516022435484728,-0.0029820609506839126,0.0027084454653789787,0.005232891289525592,0.00015665657280123055,0.004964019667425033,0.003722014823961313,-0.003436745710233727
0.0016975157914192916,-0.005812925495319048,0.0029013036383510834,-0.004129403946624024,-0.002175034101052414,0.004376626681449524,0.000873111243824117,-0.006023146084835696,-0.006088482460813672,-0.0039059156435856807
0.0010901332949207554,0.00037553840395310417,-0.007138297900364982,-0.0063765228397319315,-0.0007928797649578574,-0.0030241134961707544,0.00742704651548292,-0.0022037237703449613,0.00519681840338767,-0.0071528634920202255
-0.011279945422423252,-0.005184065222183559,0.00467663893731743,0.00781980868673923,-0.0044836849829424175,-0.003505301607771432,-0.007148369923834811,-0.009270368046754409,0.0014466132073258776,-0.0003836889396690159
0.0018488148896734279,-0.0045990540783658745,0.010755115405131662,-0.00238324268881828,0.003112190250604701,-0.004728512316553584,0.0007632131140841441,0.0030754833233378994,0.0031486630537013783,0.0025800746479810875
0.003330780834498373,-0.00478511061258272,0.0002264364200896179,-0.0005584580290391734,-0.0004946217145054462,-0.0007975349650228404,-0.0066917966857498725,-0.006516332412235073,-0.011239476903340496,0.003274759861711186
0.005938689940388173,0.004195013161471049,0.0024826004616666014,-0.010233674061383669,-0.0037003955243611786,0.0014044251901909116,0.0014981571277039101,-9.93279907725169e-05,0.002622803770393493,0.0010102119835421208
0.0030088159314259366,-0.0012421347695027373,0.00860223275501122,-0.0013698564119979594,-0.002918010520797936,-0.00021077117902616044,0.001452400822031458,0.007717850920246837,0.0034274507080005448,0.0023227231810828406
-0.0077309293416643644,0.0032633281782190864,-0.0037321451346382086,-0.0005585283825132821,0.005858617875461015,0.0017651779802987033,-0.007893619113963503,-0.008227857456220592,-0.0007291923742488245,-0.005308720254803336
0.0036511653733207862,-4.1044452360511415e-06,0.0005443253282454377,-0.003379884263611671,0.00737865692378791,0.01149461012476749,-0.0016491554606292568,0.0013158581641658964,0.00017681626239366392,-0.0014539352653226499
-0.004313504374437201,-0.004129791542139214,-0.004932611366985359,0.00218773357939214,-0.001997332800196015,-0.012125584499952656,0.002433665450246024,0.00015583141264206873,0.006349742563597455,0.0018803097313919348
-0.006687793834546438,-0.008134082194820662,-0.0009090009715114348,-0.0018216021144141653,0.006090086153092586,0.0017900265430307828,0.006974252456725247,-0.004086790762464626,0.006585864552469799,0.004532468418672024
-0.010745455578142894,0.007087817790161308,0.002484920859723206,0.0028484799807636176,-0.0021501551162839043,0.008386160155833733,-0.004047575395588564,0.005342571994192224,0.005707641140497192,-0.0026618992701259664
0.012069661088137668,0.0008054708799788212,0.0024942108391162385,-0.007053475632433993,0.009035191853183118,-0.007031749410866501,0.004274236227269522,-0.005080361521865007,-0.003385567441533738,0.0026320425959418946
0.006506697852069158,-0.006260513597899761,0.004634502810881688,0.004512911685526716,-0.004921338456605382,0.008418592394832579,-0.006944525438878663,-0.002898885203769481,0.0019229076243741467,-0.0034642968072591557
0.002235543005853075,0.0015194813191547116,-0.00040066945521283426,0.003867493654361029,-0.0009790547520551972,0.0015525385493294444,0.005940123547744495,0.003948489892163802,0.003766236312877356,-0.004167010798185242
0.004881172336520158,-0.002980743754171524,-0.0036003758547006304,0.0002864473705478598,-0.00270046247231548,0.006078636578525947,0.005832996388470514,-0.006476144857767599,-0.0014291804328970743,-0.004170694868517886
-0.0037896903474632713,0.0014687976008540813,-0.0028353780786796686,-0.0034329716822053226,0.00464553194995926,-0.013745665016149308,0.004569679429861915,-0.004095779485216487,-0.002169877001096406,-0.00350285210698279
0.009493134288466912,-0.00533445832361443,-0.00027134438579044746,0.0018600364282872711,-0.008383485073594285,-0.005988326654244259,-0.0010719622729592462,-0.004570286218400738,-0.004247633796692332,-0.001579573875145104
0.005071733410869362,-0.0007486098155471997,0.006156298234934385,-0.003961665602391763,-0.0053402824778963215,0.011927365100386991,-0.002249731180135822,-0.0051960509982854905,-0.006403610860213941,0.005345571932804866
-0.0011984343778878293,-0.0005721330378874611,0.0007634754598114015,0.004987948094839027,0.0002374183568511232,0.015602202862249337,0.0019251331206413059,0.0064363064455924615,0.0052231484120211676,0.0010826844208613345
-0.004103583751563859,0.0008844187806783176,0.00152732262637478,-0.00293718720982167,0.00040536879824936865,0.008025439984683023,0.009225005578641489,0.0038678940868544834,0.00804344787678643,-0.0028190552726437956
0.002251855233126538,0.004566146396027462,-0.006567201275041363,-0.0031436321984494473,0.006230914449278137,-0.008680549894651154,-0.00871199440292068,0.004977524114052144,0.0030819001981496137,-0.00019407974297738938
-0.0031092221924397486,-0.004005430810843649,-0.003002613030364278,0.005555483413332647,-0.0017283297563567366,0.010983693428422602,-0.007854779941186621,-0.0036462971438037508,-0.005763651924205251,-0.007667182716991869
0.000782941582906933,0.0030320774149246916,0.004375952638471862,0.010605531424957694,0.0036751840145694287,0.009629152236643582,0.0017937602885995873,0.009466323822319617,0.01298281296497432,0.0036031519341021383
-0.005339312673510897,-0.00245440375008152,0.0010947429941266806,0.0027264870961625056,0.0035455101868029615,0.0031140675557484025,-0.0003304808289406309,-0.0035583195317996823,0.0019237058965670348,0.006986463588813589
0.0066936884731225626,0.003392175336918613,0.00615634030674979,-0.0006100587006861805,-0.000898944513293011,-0.0040033812566957335,0.0003219821726273297,-0.0011663973968490061,0.007445354675103294,-0.0013508342496730379
0.00017369743256431187,0.01137393912442885,0.004115797338672912,0.00299290618222365,0.0062027319433779855,-0.003347656521037324,0.009862575691362506,0.007369442893747892,0.013037366931501431,0.0010890235709289226
0.000987180029766683,0.0006103807855908535,0.0016698748242041578,-0.006000274263073117,0.0010611303964868587,-0.009310302892631954,0.0016398517658946531,-0.010083166382243297,-0.009636321006391502,0.0032772551498332007
-0.0031132685629669983,-0.00455913552708476,0.004545992874681282,0.0020207351084491547,0.003706302615325272,-0.0018647329954781027,0.011247506152256384,-0.004211173626970952,0.008813208571465973,-0.0014791276946115814
-0.01030613539369956,0.0004996062864458465,-0.00212301804239671,-0.005926371861096904,-0.006451138722580849,-0.0028981710055975933,-0.0009218617264366762,-0.015263669048410531,0.002833596415145574,-0.00474788254914578
-0.0035289315770989983,0.006524011184080835,0.003987295382930395,0.006993621785843328,0.0044676336527692305,0.0026401278185018587,0.0019836119230004995,0.005524321811131242,0.000768235697307427,-0.0007353561873816177
0.0009518937101460624,-0.00221513988295536,-0.003185739503455887,0.003837835099871464,-0.002943444563091509,-0.0024824058079282413,-0.005449019034329955,-0.00028356196859774557,-0.0011241281678951423,0.001386327990655698
-0.002802338887564286,-0.0018284291465494903,0.002909332223031593,0.0008917284888021453,-0.0042906494229045,0.007162389559250389,-0.00850727877759374,0.0038500362105330574,-0.007381817277158644,0.007685675993055096
-0.008077012559723698,0.004549377535244484,-0.0012641948375060421,-0.0021606174989316817,-6.50691356849229e-05,0.0028104939135295604,-0.005370971773091487,-0.005095262526256998,0.002506290158109189,-0.00819973644782906
-0.0044516370133888955,0.01191465042939625,-0.006098558183236591,0.004226705005189135,-0.004212696864155455,0.001087826516531194,0.0015901832424935734,0.003991083367978708,-0.003257544581659559,0.007658001096137925
-0.003048403283334106,0.001134229027497866,0.0006032723269408008,-0.005415486658023478,-0.0016078798953912418,0.0005134278141559732,-0.00242423978491777,0.012277148895018358,-0.004840703700770737,0.005680661605430371
0.0035444410337834844,-0.0005142640236315162,-0.004264522608916535,-0.0035131102822736795,-0.0025584787646031923,-0.010366606576875746,-0.005765601440159049,-0.009496074417029403,0.006018059258888986,0.0020974738841474023
0.002790368621747732,0.002187683893298414,-0.0007358720582585209,0.0071865475545320285,-0.0029593990667619355,-0.0007753512775650912,0.001837132615136931,-0.009716208364119076,0.014562341549669004,-0.0019504449406126197
-0.0019770664842531887,0.004026351754534486,0.00024342831001871178,2.2064023384295034e-05,-0.0010826144481725969,-0.010636107385897708,-0.005571019243776968,-1.328662587565879e-05,-0.0001503724539788441,0.0026060449463031782
-0.001426677593250096,-0.00724321961948251,0.003461967798379507,0.007673897555347343,0.003933290942297247,-0.00147820317986363,0.0037240543974081585,0.01847999626437042,1.3379153106640945e-05,-0.008046994844200208
-0.006256251982676135,0.0004269113159248182,-0.011243976859157692,-0.0006577997524861622,-0.0016417830199925425,0.0047780514888119624,0.0025139371786319672,0.002316416601738605,-0.01685807811864542,0.0008797816442447675
0.005273026969471393,0.002774221088550474,-0.00423043966721209,-0.0026420698053348083,-0.0026039561418238983,-0.00900193685981554,0.0022290713010390986,-0.0031952031766959766,0.019205984113257822,0.0013841039721371848
0.008949975324625223,-0.004984126028600479,0.00221066595983164,0.002525471664155746,-0.00030281327524031044,0.0006351253073992915,0.0019194775248184935,0.001441089777828461,0.016959155968669606,0.004466833107728208
-0.0025026649487780313,-0.0008322154090921929,-0.003840515160006503,-0.002472183812049881,-0.005605453443766702,-0.0037427015095159747,0.00048731722360067646,0.0023634067415014997,-0.007423337632512686,-0.0011374426929240727
-0.0015012782574169692,-0.0002841621234879091,-0.0031708682197977085,-0.001384462143494288,0.0043496213079566035,-0.0004514178044115764,-0.00022095036929350976,-0.010342654218746167,-0.0033748879500496366,-0.00183046487391801
-0.00012941043297526043,0.0027196307655118906,0.002731797129041031,0.001607057725439692,0.003272375845096743,-0.0020343723197107522,0.0015200489035090707,0.003954621476377732,0.011882741133787265,0.0045429593712458345
-0.0011331128088908954,0.003162595156380701,0.009122567587534653,0.004291363376260429,0.0032455317694603495,0.005065572773210855,0.0077334359438161445,0.00823835962845306,0.005300531256888835,0.006209089277780853
-0.004045476103327488,-0.006161593382407766,0.0014956584226477586,0.0011216095236873905,-0.0014278962603804838,0.004634971128725593,-0.008387355083123523,-0.003356408111075546,-0.002889222330499655,-0.007386381263649395
0.005805126839115482,-0.0067410452935095025,-0.0036927606079783983,0.0035810752055809554,0.0017909583937752108,-0.006832371844662356,0.002151969301339542,0.0005239584827330769,0.013726102028523245,0.0007027620147506379
0.0017383681503670484,-0.002298818928180766,0.0005052930705670032,-0.0018058888234131609,0.00823656912524237,0.002897578181786171,0.0053089245160882256,0.011744618860847109,-0.013280430936308313,0.008202326516268463
0.0016266092362590642,0.003020666327015508,-0.0008084350180301286,-0.0014448772087475132,0.004531557436285974,0.014310060512629931,0.0065563767863210986,0.00967727357193227,0.001264685315066102,-0.0013502424511647425
-0.004090649007912479,-0.002894717033450217,-0.008859768088634493,-0.002837196861620881,-0.0018841795777353363,-0.0005140589527664305,0.0008450983260442696,0.0025663524927382244,0.00047331999602040936,-0.0026290165037503865
-0.010590506288538625,-0.004227016713385799,-0.007049347631807423,0.0013440580550573946,0.002232043936362232,0.0034154084852102665,0.0015855082585855375,-0.002715863333873293,-0.005699926097819563,-0.005362264665094279
-0.010059107073154836,0.0020948497404636992,-0.004654311383369654,-0.005858482041293881,-0.005470698841215088,-0.007253050163059116,-0.002721842574558915,0.0030624006464853464,-0.005506817688596717,-0.013157201125161945
-0.0009119987406552604,-0.0007742417897612044,-0.0005140869306942052,-0.0022744559963014848,0.0015392879446784928,0.0010685970325939606,0.00045151485513671765,0.00300100102255179,-0.001978901356305686,-0.001973328390309284
0.007583666675508376,0.003316331982710597,0.005283788337096693,0.005739475498383319,0.003279003565323941,0.00595358671760808,-0.0057034148168076115,0.002313362069792848,0.00024037632577605166,0.009136004598459384
0.004381149707949456,-0.0027360967782983294,0.0016915334413175396,0.0009423816318622881,0.0019854743291002576,-0.005148891426503366,0.0015714353371603475,-0.00128011522907849,0.0018078715235570167,-0.00377919515729279
-0.0023671351424365936,0.005328706665927962,-0.0038499885498664284,-0.0035502258675593236,0.0004078119542828254,-0.0034815221978111103,-0.0035882414538962967,0.0008765405493906712,-0.008463010209599718,-0.0047730240828118605
0.006825662996878198,-1.0964939152417752e-06,-0.007264104383470235,0.000464912970716425,-0.0005877842865909373,0.0018690428137124052,-0.0037115555510607735,0.001578748707805329,-0.016207704687827167,-0.008296419545114325
-0.00015994271653399037,0.0006972035047723193,-0.005774123179440722,-0.00011378698756590393,-0.004129174874218151,-0.002909820512403862,0.0032031824509868322,0.0032507954167184995,-0.00832886481386102,-0.006162752866275635
